name,cpu_score
750,amd opteron 2427,1995.0
751,[dual cpu] amd opteron 2427,4499.0
752,amd opteron 2431,2936.0
753,amd opteron 2435,3061.0
754,[dual cpu] amd opteron 2435,5260.0
755,amd opteron 254,451.0
756,amd opteron 270,736.0
757,amd opteron 275,839.0
758,amd opteron 280,765.0
759,amd opteron 285,956.0
760,[dual cpu] amd opteron 285,1441.0
761,amd opteron 290,952.0
762,[dual cpu] amd opteron 290,1430.0
763,amd opteron 3250 he,2061.0
764,amd opteron 3260 he,2283.0
765,amd opteron 3280,3723.0
766,amd opteron 3320 ee,1918.0
767,amd opteron 3350 he,2699.0
768,amd opteron 3365,4105.0
769,amd opteron 3380,4134.0
770,amd opteron 4130,2347.0
771,[dual cpu] amd opteron 4130,4200.0
772,amd opteron 4162 ee,2058.0
773,amd opteron 4170 he,2382.0
774,[dual cpu] amd opteron 4170 he,5152.0
775,amd opteron 4174 he,2986.0
776,[dual cpu] amd opteron 4174 he,5656.0
777,amd opteron 4184,2872.0
778,amd opteron 4226,3400.0
779,[dual cpu] amd opteron 4238,7236.0
780,amd opteron 4274 he,5776.0
781,amd opteron 4280,4504.0
782,amd opteron 4284,4665.0
783,[dual cpu] amd opteron 4284,8560.0
784,amd opteron 4332 he,3911.0
785,amd opteron 4334,3949.0
786,amd opteron 4365 ee,3485.0
787,amd opteron 4386,4378.0
788,[dual cpu] amd opteron 4386,9253.0
789,amd opteron 6128,2826.0
790,[dual cpu] amd opteron 6128,6141.0
791,amd opteron 6128 he,2932.0
792,[dual cpu] amd opteron 6128 he,6339.0
793,[dual cpu] amd opteron 6134,6053.0
794,amd opteron 6136,3381.0
795,[dual cpu] amd opteron 6136,7964.0
796,amd opteron 6164 he,3478.0
797,[quad cpu] amd opteron 6168,15745.0
798,amd opteron 6172,2615.0
799,[quad cpu] amd opteron 6172,16032.0
800,amd opteron 6174,3697.0
801,[quad cpu] amd opteron 6174,12607.0
802,amd opteron 6176 se,3564.0
803,[dual cpu] amd opteron 6176 se,7818.0
804,amd opteron 6212,4007.0
805,amd opteron 6220,4753.0
806,[dual cpu] amd opteron 6220,7951.0
807,amd opteron 6234,4072.0
808,[dual cpu] amd opteron 6234,8644.0
809,amd opteron 6238,5625.0
810,[dual cpu] amd opteron 6238,8206.0
811,amd opteron 6272,5240.0
812,[dual cpu] amd opteron 6272,9239.0
813,amd opteron 6274,5643.0
814,[dual cpu] amd opteron 6274,10313.0
815,amd opteron 6276,6348.0
816,[quad cpu] amd opteron 6276,10763.0
817,[dual cpu] amd opteron 6276,9168.0
818,[quad cpu] amd opteron 6278,13733.0
819,amd opteron 6281,7279.0
820,amd opteron 6282 se,6385.0
821,[quad cpu] amd opteron 6282 se,12083.0
822,[dual cpu] amd opteron 6282 se,7130.0
823,[dual cpu] amd opteron 6284 se,10619.0
824,amd opteron 6287 se,6925.0
825,amd opteron 6328,5306.0
826,[quad cpu] amd opteron 6328,10076.0
827,[dual cpu] amd opteron 6328,9508.0
828,amd opteron 6344,6069.0
829,amd opteron 6348,7850.0
830,[dual cpu] amd opteron 6348,13470.0
831,amd opteron 6366 he,5613.0
832,[dual cpu] amd opteron 6366 he,10265.0
833,amd opteron 6376,5572.0
834,[quad cpu] amd opteron 6376,21745.0
835,[dual cpu] amd opteron 6376,12278.0
836,amd opteron 6378,5889.0
837,[quad cpu] amd opteron 6378,13236.0
838,[dual cpu] amd opteron 6378,12352.0
839,amd opteron 6380,6687.0
840,[quad cpu] amd opteron 6380,14622.0
841,[dual cpu] amd opteron 6380,12377.0
842,amd opteron 6386 se,8291.0
843,[dual cpu] amd opteron 6386 se,12761.0
844,[quad cpu] amd opteron 8356,5397.0
845,[quad cpu] amd opteron 8378,7726.0
846,[dual cpu] amd opteron 8431,5716.0
847,[quad cpu] amd opteron 8435,11843.0
848,amd opteron 8439 se,2479.0
849,[dual cpu] amd opteron 8439 se,6340.0
850,[quad cpu] amd opteron 885,2696.0
851,amd opteron x2170 apu,1911.0
852,amd opteron x3216 apu,1514.0
853,amd opteron x3418 apu,3043.0
854,amd opteron x3421 apu,3440.0
855,amd phenom 8250 triple core,1114.0
856,amd phenom 8250e triple core,1084.0
857,amd phenom 8400 triple core,1164.0
858,amd phenom 8450 triple core,1216.0
859,amd phenom 8450e triple core,1257.0
860,amd phenom 8600 triple core,1210.0
861,amd phenom 8600b triple core,1464.0
862,amd phenom 8650 triple core,1218.0
863,amd phenom 8750 triple core,1445.0
864,amd phenom 8750b triple core,1188.0
865,amd phenom 8850 triple core,1142.0
866,amd phenom 8850b triple core,1281.0
867,amd phenom 9100e quad core,1279.0
868,amd phenom 9150e quad core,1414.0
869,amd phenom 9350e quad core,1590.0
870,amd phenom 9450e quad core,1455.0
871,amd phenom 9500 quad core,1549.0
872,amd phenom 9550 quad core,1656.0
873,amd phenom 9600 quad core,1607.0
874,amd phenom 9600b quad core,1822.0
875,amd phenom 9650 quad core,1721.0
876,amd phenom 9750 quad core,1843.0
877,amd phenom 9750b quad core,1520.0
878,amd phenom 9850 quad core,1712.0
879,amd phenom 9850b quad core,1946.0
880,amd phenom 9950 quad core,1884.0
881,amd phenom fx 5000 quad core,1599.0
882,amd phenom fx 5200 quad core,1699.0
883,amd phenom ii n620 dual core,992.0
884,amd phenom ii n640 dual core,965.0
885,amd phenom ii n660 dual core,1083.0
886,amd phenom ii n830 3+1,1768.0
887,amd phenom ii n830 triple core,1222.0
888,amd phenom ii n850 triple core,1298.0
889,amd phenom ii n870 triple core,1324.0
890,amd phenom ii n930 quad core,1584.0
891,amd phenom ii n950 quad core,1587.0
892,amd phenom ii n970 quad core,1687.0
893,amd phenom ii p650 dual core,933.0
894,amd phenom ii p820 triple core,1068.0
895,amd phenom ii p840 triple core,1079.0
896,amd phenom ii p860 triple core,1250.0
897,amd phenom ii p920 quad core,1006.0
898,amd phenom ii p940 quad core,1319.0
899,amd phenom ii p960 quad core,1386.0
900,amd phenom ii x2 511,1265.0
901,amd phenom ii x2 521,1374.0
902,amd phenom ii x2 545,1222.0
903,amd phenom ii x2 550,1167.0
904,amd phenom ii x2 555,1296.0
905,amd phenom ii x2 560,1375.0
906,amd phenom ii x2 565,1442.0
907,amd phenom ii x2 570,1395.0
908,amd phenom ii x2 b53,1137.0
909,amd phenom ii x2 b55,1183.0
910,amd phenom ii x2 b57,1260.0
911,amd phenom ii x2 b59,1396.0
912,amd phenom ii x3 700e,1451.0
913,amd phenom ii x3 705e,1222.0
914,amd phenom ii x3 710,1551.0
915,amd phenom ii x3 720,1575.0
916,amd phenom ii x3 740,1424.0
917,amd phenom ii x3 b73,1538.0
918,amd phenom ii x3 b75,1781.0
919,amd phenom ii x3 b77,1844.0
920,amd phenom ii x4 805,1959.0
921,amd phenom ii x4 810,2003.0
922,amd phenom ii x4 820,2081.0
923,amd phenom ii x4 830,2070.0
924,amd phenom ii x4 840,2410.0
925,amd phenom ii x4 840t,2330.0
926,amd phenom ii x4 850,2400.0
927,amd phenom ii x4 900e,1505.0
928,amd phenom ii x4 905e,1936.0
929,amd phenom ii x4 910,1776.0
930,amd phenom ii x4 910e,2131.0
931,amd phenom ii x4 920,2156.0
932,amd phenom ii x4 925,2272.0
933,amd phenom ii x4 940,2358.0
934,amd phenom ii x4 945,2389.0
935,amd phenom ii x4 955,2516.0
936,amd phenom ii x4 960t,2362.0
937,amd phenom ii x4 965,2637.0
938,amd phenom ii x4 970,2739.0
939,amd phenom ii x4 973,2204.0
940,amd phenom ii x4 975,2536.0
941,amd phenom ii x4 977,2377.0
942,amd phenom ii x4 980,2839.0
943,amd phenom ii x4 b05e,1906.0
944,amd phenom ii x4 b15e,1825.0
945,amd phenom ii x4 b25,2108.0
946,amd phenom ii x4 b35,2319.0
947,amd phenom ii x4 b40,2238.0
948,amd phenom ii x4 b45,2267.0
949,amd phenom ii x4 b50,2379.0
950,amd phenom ii x4 b55,2541.0
951,amd phenom ii x4 b60,2627.0
952,amd phenom ii x4 b65,2690.0
953,amd phenom ii x4 b70,2303.0
954,amd phenom ii x4 b93,2159.0
955,amd phenom ii x4 b95,2401.0
956,amd phenom ii x4 b97,2539.0
957,amd phenom ii x4 b99,2536.0
958,amd phenom ii x6 1035t,3000.0
959,amd phenom ii x6 1045t,3200.0
960,amd phenom ii x6 1055t,3328.0
961,amd phenom ii x6 1065t,3387.0
962,amd phenom ii x6 1075t,3431.0
963,amd phenom ii x6 1090t,3770.0
964,amd phenom ii x6 1100t,3874.0
965,amd phenom ii x6 1405t,3335.0
966,amd phenom ii x620 dual core,1262.0
967,amd phenom ii x640 dual core,1165.0
968,amd phenom ii x920 quad core,1669.0
969,amd phenom ii x940 quad core,1797.0
970,amd phenom x2 dual core ge 5060,1566.0
971,amd phenom x2 dual core ge 6060,1722.0
972,amd phenom x2 dual core ge 7060,1010.0
973,amd phenom x2 dual core gp 7730,884.0
974,amd phenom x3 8550,1079.0
975,amd phenom x4 quad core gp 9500,1297.0
976,amd phenom x4 quad core gp 9530,1228.0
977,amd phenom x4 quad core gp 9600,1649.0
978,amd phenom x4 quad core gp 9730,1784.0
979,amd phenom x4 quad core gs 6560,1063.0
980,amd pro a10 8700b,2212.0
981,amd pro a10 8730b,2344.0
982,amd pro a10 8750b,2935.0
983,amd pro a10 8770,3574.0
984,amd pro a10 8770e,3036.0
985,amd pro a10 8850b,3752.0
986,amd pro a10 9700,3652.0
987,amd pro a10 9700b,2545.0
988,amd pro a10 9700e,2985.0
989,amd pro a12 8800b,2580.0
990,amd pro a12 8830b,2543.0
991,amd pro a12 8870,3869.0
992,amd pro a12 8870e,3023.0
993,amd pro a12 9800,3705.0
994,amd pro a12 9800b,2691.0
995,amd pro a12 9800e,3175.0
996,amd pro a4 3350b apu,1790.0
997,amd pro a4 4350b,1118.0
998,amd pro a4 8350b,1651.0
999,amd pro a6 7350b,1218.0
1000,amd pro a6 8500b,1601.0
1001,amd pro a6 8530b,1127.0
1002,amd pro a6 8550b,1882.0
1003,amd pro a6 8570,1906.0
1004,amd pro a6 8570e,1642.0
1005,amd pro a6 9500,1784.0
1006,amd pro a6 9500b,1357.0
1007,amd pro a6 9500e,1662.0
1008,amd pro a8 8600b,2190.0
1009,amd pro a8 8650b,3211.0
1010,amd pro a8 8670e,2989.0
1011,amd pro a8 9600,3322.0
1012,amd pro a8 9600b,2292.0
1013,amd qc 4000,1155.0
1014,amd r 260h apu,954.0
1015,amd r 272f apu,1215.0
1016,amd r 460l apu,1538.0
1017,amd r 464l apu,1773.0
1018,amd rx 225fb,892.0
1019,amd rx 425bb,2648.0
1020,amd rx 427bb,2789.0
1021,amd ryzen 3 1200,6279.0
1022,amd ryzen 3 1300x,6973.0
1023,amd ryzen 3 2200g,6755.0
1024,amd ryzen 3 2200ge,6018.0
1025,amd ryzen 3 2200u,3688.0
1026,amd ryzen 3 2300u,5548.0
1027,amd ryzen 3 2300x,7578.0
1028,amd ryzen 3 3100,11598.0
1029,amd ryzen 3 3200g,7129.0
1030,amd ryzen 3 3200ge,7309.0
1031,amd ryzen 3 3200u,3790.0
1032,amd ryzen 3 3250c,3153.0
1033,amd ryzen 3 3250u,3811.0
1034,amd ryzen 3 3300u,5679.0
1035,amd ryzen 3 3300x,12631.0
1036,amd ryzen 3 3350u,5813.0
1037,amd ryzen 3 4100,11035.0
1038,amd ryzen 3 4300g,10922.0
1039,amd ryzen 3 4300ge,11211.0
1040,amd ryzen 3 4300u,7431.0
1041,amd ryzen 3 5300g,12900.0
1042,amd ryzen 3 5300ge,13074.0
1043,amd ryzen 3 5300u,9677.0
1044,amd ryzen 3 5400u,11042.0
1045,amd ryzen 3 5425u,11317.0
1046,amd ryzen 3 7320c,8614.0
1047,amd ryzen 3 7320u,8833.0
1048,amd ryzen 3 7330u,10976.0
1049,amd ryzen 3 7335u,12356.0
1050,amd ryzen 3 7440u,12991.0
1051,amd ryzen 3 8300ge,13846.0
1052,amd ryzen 3 8440u,12805.0
1053,amd ryzen 3 pro 1200,6154.0
1054,amd ryzen 3 pro 1300,7234.0
1055,amd ryzen 3 pro 2100ge,4062.0
1056,amd ryzen 3 pro 2200g,6812.0
1057,amd ryzen 3 pro 2200ge,6404.0
1058,amd ryzen 3 pro 2300u,5742.0
1059,amd ryzen 3 pro 3200g,6980.0
1060,amd ryzen 3 pro 3200ge,6701.0
1061,amd ryzen 3 pro 3300u,5950.0
1062,amd ryzen 3 pro 4200g,11315.0
1063,amd ryzen 3 pro 4200ge,10930.0
1064,amd ryzen 3 pro 4350g,10922.0
1065,amd ryzen 3 pro 4350ge,10947.0
1066,amd ryzen 3 pro 4355ge,10559.0
1067,amd ryzen 3 pro 4450u,9925.0
1068,amd ryzen 3 pro 5350g,13841.0
1069,amd ryzen 3 pro 5350ge,12597.0
1070,amd ryzen 3 pro 5450u,11026.0
1071,amd ryzen 3 pro 5475u,11381.0
1072,amd ryzen 3 pro 7330u,12233.0
1073,amd ryzen 3 pro 7335u,12440.0
1074,amd ryzen 3 pro 8300g,14572.0
1075,amd ryzen 3 pro 8300ge,14753.0
1076,amd ryzen 5 1400,7753.0
1077,amd ryzen 5 1500x,9103.0
1078,amd ryzen 5 1600,12279.0
1079,amd ryzen 5 1600x,13058.0
1080,amd ryzen 5 2400g,8726.0
1081,amd ryzen 5 2400ge,7477.0
1082,amd ryzen 5 2500u,6547.0
1083,amd ryzen 5 2500x,9469.0
1084,amd ryzen 5 2600,13190.0
1085,amd ryzen 5 2600h,8002.0
1086,amd ryzen 5 2600x,13908.0
1087,amd ryzen 5 3350g,8989.0
1088,amd ryzen 5 3350ge,9343.0
1089,amd ryzen 5 3400g,9252.0
1090,amd ryzen 5 3400ge,8907.0
1091,amd ryzen 5 3450u,6742.0
1092,amd ryzen 5 3500,12785.0
1093,amd ryzen 5 3500c,5682.0
1094,amd ryzen 5 3500u,6941.0
1095,amd ryzen 5 3500x,13165.0
1096,amd ryzen 5 3550h,7767.0
1097,amd ryzen 5 3550u,7681.0
1098,amd ryzen 5 3580u,7236.0
1099,amd ryzen 5 3600,17748.0
1100,amd ryzen 5 3600x,18193.0
1101,amd ryzen 5 3600xt,18641.0
1102,amd ryzen 5 4400g,17160.0
1103,amd ryzen 5 4500,16121.0
1104,amd ryzen 5 4500u,10915.0
1105,amd ryzen 5 4600g,16069.0
1106,amd ryzen 5 4600ge,15816.0
1107,amd ryzen 5 4600h,14425.0
1108,amd ryzen 5 4600hs,14320.0
1109,amd ryzen 5 4600u,13470.0
1110,amd ryzen 5 5500,19397.0
1111,amd ryzen 5 5500gt,20241.0
1112,amd ryzen 5 5500h,11665.0
1113,amd ryzen 5 5500u,13015.0
1114,amd ryzen 5 5560u,15157.0
1115,amd ryzen 5 5600,21576.0
1116,amd ryzen 5 5600g,19875.0
1117,amd ryzen 5 5600ge,18667.0
1118,amd ryzen 5 5600gt,20327.0
1119,amd ryzen 5 5600h,16985.0
1120,amd ryzen 5 5600u,15432.0
1121,amd ryzen 5 5600x,21888.0
1122,amd ryzen 5 5600x3d,21953.0
1123,amd ryzen 5 5625u,14904.0
1124,amd ryzen 5 6600h,18694.0
1125,amd ryzen 5 6600hs creator edition,18346.0
1126,amd ryzen 5 6600u,16545.0
1127,amd ryzen 5 7235hs,11478.0
1128,amd ryzen 5 7430u,15601.0
1129,amd ryzen 5 7500f,26949.0
1130,amd ryzen 5 7520u,9206.0
1131,amd ryzen 5 7530u,16037.0
1132,amd ryzen 5 7535hs,18408.0
1133,amd ryzen 5 7535u,17102.0
1134,amd ryzen 5 7540u,18685.0
1135,amd ryzen 5 7600,27095.0
1136,amd ryzen 5 7600x,28474.0
1137,amd ryzen 5 7600x3d,26074.0
1138,amd ryzen 5 7640hs,22998.0
1139,amd ryzen 5 7640u,21284.0
1140,amd ryzen 5 7645hx,26868.0
1141,amd ryzen 5 8400f,23635.0
1142,amd ryzen 5 8500g,21757.0
1143,amd ryzen 5 8500ge,21042.0
1144,amd ryzen 5 8540u,18433.0
1145,amd ryzen 5 8600g,25393.0
1146,amd ryzen 5 8640hs,19412.0
1147,amd ryzen 5 8640u,20971.0
1148,amd ryzen 5 8645hs,22760.0
1149,amd ryzen 5 9600x,30101.0
1150,amd ryzen 5 microsoft surface edition,7243.0
1151,amd ryzen 5 pro 1500,9099.0
1152,amd ryzen 5 pro 1600,11240.0
1153,amd ryzen 5 pro 2400g,8517.0
1154,amd ryzen 5 pro 2400ge,7661.0
1155,amd ryzen 5 pro 2500u,6661.0
1156,amd ryzen 5 pro 2600,13465.0
1157,amd ryzen 5 pro 3350g,9272.0
1158,amd ryzen 5 pro 3350ge,9643.0
1159,amd ryzen 5 pro 3400g,9093.0
1160,amd ryzen 5 pro 3400ge,8285.0
1161,amd ryzen 5 pro 3500u,7010.0
1162,amd ryzen 5 pro 3600,17396.0
1163,amd ryzen 5 pro 4400g,16413.0
1164,amd ryzen 5 pro 4400ge,14795.0
1165,amd ryzen 5 pro 4500u,12117.0
1166,amd ryzen 5 pro 4650g,16164.0
1167,amd ryzen 5 pro 4650ge,15595.0
1168,amd ryzen 5 pro 4650u,12632.0
1169,amd ryzen 5 pro 4655g,16355.0
1170,amd ryzen 5 pro 4655ge,14436.0
1171,amd ryzen 5 pro 5645,21904.0
1172,amd ryzen 5 pro 5650g,20771.0
1173,amd ryzen 5 pro 5650ge,18380.0
1174,amd ryzen 5 pro 5650u,14921.0
1175,amd ryzen 5 pro 5655ge,18734.0
1176,amd ryzen 5 pro 5675u,14629.0
1177,amd ryzen 5 pro 6650h,18928.0
1178,amd ryzen 5 pro 6650u,16727.0
1179,amd ryzen 5 pro 7530u,15114.0
1180,amd ryzen 5 pro 7535u,17701.0
1181,amd ryzen 5 pro 7540u,18104.0
1182,amd ryzen 5 pro 7640hs,22778.0
1183,amd ryzen 5 pro 7640u,21287.0
1184,amd ryzen 5 pro 7645,27106.0
1185,amd ryzen 5 pro 8500g,22362.0
1186,amd ryzen 5 pro 8500ge,22195.0
1187,amd ryzen 5 pro 8540u,17708.0
1188,amd ryzen 5 pro 8600g,25288.0
1189,amd ryzen 5 pro 8600ge,24262.0
1190,amd ryzen 5 pro 8640hs,22041.0
1191,amd ryzen 7 1700,14814.0
1192,amd ryzen 7 1700x,15669.0
1193,amd ryzen 7 1800x,16354.0
1194,amd ryzen 7 2700,15699.0
1195,amd ryzen 7 2700e,14657.0
1196,amd ryzen 7 2700u,6806.0
1197,amd ryzen 7 2700x,17518.0
1198,amd ryzen 7 2800h,8013.0
1199,amd ryzen 7 3700c,6346.0
1200,amd ryzen 7 3700u,7150.0
1201,amd ryzen 7 3700x,22542.0
1202,amd ryzen 7 3750h,8097.0
1203,amd ryzen 7 3780u,6961.0
1204,amd ryzen 7 3800x,23141.0
1205,amd ryzen 7 3800xt,23603.0
1206,amd ryzen 7 4700g,20145.0
1207,amd ryzen 7 4700ge,19831.0
1208,amd ryzen 7 4700u,13370.0
1209,amd ryzen 7 4800h,18501.0
1210,amd ryzen 7 4800hs,18342.0
1211,amd ryzen 7 4800u,16689.0
1212,amd ryzen 7 4850u mobile,17110.0
1213,amd ryzen 7 4980u microsoft surface edition,17469.0
1214,amd ryzen 7 5700,24268.0
1215,amd ryzen 7 5700g,24552.0
1216,amd ryzen 7 5700ge,22436.0
1217,amd ryzen 7 5700u,15844.0
1218,amd ryzen 7 5700x,26657.0
1219,amd ryzen 7 5700x3d,26348.0
1220,amd ryzen 7 5800,25745.0
1221,amd ryzen 7 5800h,21012.0
1222,amd ryzen 7 5800hs,20066.0
1223,amd ryzen 7 5800hs creator edition,21166.0
1224,amd ryzen 7 5800u,18398.0
1225,amd ryzen 7 5800x,27847.0
1226,amd ryzen 7 5800x3d,28304.0
1227,amd ryzen 7 5800xt,29849.0
1228,amd ryzen 7 5825u,18353.0
1229,amd ryzen 7 6800h,23417.0
1230,amd ryzen 7 6800hs,22974.0
1231,amd ryzen 7 6800hs creator edition,21763.0
1232,amd ryzen 7 6800u,20596.0
1233,amd ryzen 7 7435hs,23817.0
1234,amd ryzen 7 7700,34622.0
1235,amd ryzen 7 7700x,36002.0
1236,amd ryzen 7 7730u,18631.0
1237,amd ryzen 7 7735h,23851.0
1238,amd ryzen 7 7735hs,23942.0
1239,amd ryzen 7 7735u,21191.0
1240,amd ryzen 7 7736u,22195.0
1241,amd ryzen 7 7745hx,32724.0
1242,amd ryzen 7 7800x3d,34274.0
1243,amd ryzen 7 7840h,28390.0
1244,amd ryzen 7 7840hs,28904.0
1245,amd ryzen 7 7840hx,36191.0
1246,amd ryzen 7 7840s,24635.0
1247,amd ryzen 7 7840u,24980.0
1248,amd ryzen 7 8700f,30999.0
1249,amd ryzen 7 8700g,31804.0
1250,amd ryzen 7 8745h,29171.0
1251,amd ryzen 7 8840hs,24445.0
1252,amd ryzen 7 8840u,23803.0
1253,amd ryzen 7 8845h,27731.0
1254,amd ryzen 7 8845hs,28909.0
1255,amd ryzen 7 9700x,37352.0
1256,amd ryzen 7 extreme edition,16903.0
1257,amd ryzen 7 pro 1700,14693.0
1258,amd ryzen 7 pro 1700x,15579.0
1259,amd ryzen 7 pro 2700,15300.0
1260,amd ryzen 7 pro 2700u,7112.0
1261,amd ryzen 7 pro 2700x,16971.0
1262,amd ryzen 7 pro 3700,22899.0
1263,amd ryzen 7 pro 3700u,7489.0
1264,amd ryzen 7 pro 4700g,19786.0
1265,amd ryzen 7 pro 4750g,20451.0
1266,amd ryzen 7 pro 4750ge,18456.0
1267,amd ryzen 7 pro 4750u,15187.0
1268,amd ryzen 7 pro 5750g,24436.0
1269,amd ryzen 7 pro 5750ge,21888.0
1270,amd ryzen 7 pro 5845,25961.0
1271,amd ryzen 7 pro 5850u,16951.0
1272,amd ryzen 7 pro 5875u,16078.0
1273,amd ryzen 7 pro 6850h,23225.0
1274,amd ryzen 7 pro 6850hs,22259.0
1275,amd ryzen 7 pro 6850u,20799.0
1276,amd ryzen 7 pro 6860z,20863.0
1277,amd ryzen 7 pro 7730u,19056.0
1278,amd ryzen 7 pro 7735u,19584.0
1279,amd ryzen 7 pro 7745,34652.0
1280,amd ryzen 7 pro 7840hs,26630.0
1281,amd ryzen 7 pro 7840u,24732.0
1282,amd ryzen 7 pro 8700g,31897.0
1283,amd ryzen 7 pro 8700ge,27882.0
1284,amd ryzen 7 pro 8840hs,26620.0
1285,amd ryzen 7 pro 8840u,23772.0
1286,amd ryzen 7 pro 8845hs,29199.0
1287,amd ryzen 9 3900,30796.0
1288,amd ryzen 9 3900x,32620.0
1289,amd ryzen 9 3900xt,32670.0
1290,amd ryzen 9 3950x,38749.0
1291,amd ryzen 9 4900h,19150.0
1292,amd ryzen 9 4900hs,18969.0
1293,amd ryzen 9 5900,34384.0
1294,amd ryzen 9 5900h,20557.0
1295,amd ryzen 9 5900hs,21660.0
1296,amd ryzen 9 5900hs creator edition,22138.0
1297,amd ryzen 9 5900hx,22529.0
1298,amd ryzen 9 5900x,39114.0
1299,amd ryzen 9 5900xt,44542.0
1300,amd ryzen 9 5950x,45600.0
1301,[5 way cpu] amd ryzen 9 5950x,13220.0
1302,amd ryzen 9 5980hs,21318.0
1303,amd ryzen 9 5980hx,23520.0
1304,amd ryzen 9 6900hs,23581.0
1305,amd ryzen 9 6900hs creator edition,21737.0
1306,amd ryzen 9 6900hx,24781.0
1307,amd ryzen 9 7845hx,45644.0
1308,amd ryzen 9 7900,48850.0
1309,amd ryzen 9 7900x,51720.0
1310,amd ryzen 9 7900x3d,50407.0
1311,amd ryzen 9 7940h,28660.0
1312,amd ryzen 9 7940hs,30383.0
1313,amd ryzen 9 7940hx,53448.0
1314,amd ryzen 9 7945hx,54665.0
1315,amd ryzen 9 7945hx3d,57797.0
1316,amd ryzen 9 7950x,62711.0
1317,amd ryzen 9 7950x3d,62502.0
1318,amd ryzen 9 8945h,29965.0
1319,amd ryzen 9 8945hs,29474.0
1320,amd ryzen 9 9900x,54851.0
1321,amd ryzen 9 9950x,66309.0
1322,amd ryzen 9 pro 3900,31616.0
1323,amd ryzen 9 pro 5945,34573.0
1324,amd ryzen 9 pro 6950h,22848.0
1325,amd ryzen 9 pro 6950hs,22697.0
1326,amd ryzen 9 pro 7940hs,28187.0
1327,amd ryzen 9 pro 7945,47830.0
1328,amd ryzen 9 pro 8945hs,30951.0
1329,amd ryzen ai 9 365,29225.0
1330,amd ryzen ai 9 hx 370,35279.0
1331,amd ryzen ai 9 hx 375,32843.0
1332,amd ryzen embedded r1305g,2953.0
1333,amd ryzen embedded r1505g,3810.0
1334,amd ryzen embedded r1600,3365.0
1335,amd ryzen embedded r1606g,4135.0
1336,amd ryzen embedded r2312,3865.0
1337,amd ryzen embedded r2314,6031.0
1338,amd ryzen embedded r2514,6998.0
1339,amd ryzen embedded r2544,8486.0
1340,amd ryzen embedded v1202b,3512.0
1341,amd ryzen embedded v1404i,6007.0
1342,amd ryzen embedded v1500b,4633.0
1343,amd ryzen embedded v1500b quad core,5417.0
1344,amd ryzen embedded v1605b,6677.0
1345,amd ryzen embedded v1756b,8208.0
1346,amd ryzen embedded v1807b,8553.0
1347,amd ryzen embedded v1807f,7775.0
1348,amd ryzen embedded v2516,13016.0
1349,amd ryzen embedded v2546,16236.0
1350,amd ryzen embedded v2718,16075.0
1351,amd ryzen embedded v2748,16706.0
1352,amd ryzen embedded v3c18i,17053.0
1353,amd ryzen embedded v3c48,20203.0
1354,amd ryzen threadripper 1900x,16809.0
1355,amd ryzen threadripper 1920,22066.0
1356,amd ryzen threadripper 1920x,23084.0
1357,amd ryzen threadripper 1950x,27600.0
1358,amd ryzen threadripper 2920x,25444.0
1359,amd ryzen threadripper 2950x,29430.0
1360,amd ryzen threadripper 2970wx,30669.0
1361,amd ryzen threadripper 2990wx,32193.0
1362,amd ryzen threadripper 2990x,25874.0
1363,amd ryzen threadripper 3960x,54888.0
1364,amd ryzen threadripper 3970x,63124.0
1365,amd ryzen threadripper 3990x,80659.0
1366,amd ryzen threadripper 7960x,83167.0
1367,amd ryzen threadripper 7970x,98142.0
1368,amd ryzen threadripper 7980x,134223.0
1369,amd ryzen threadripper pro 3945wx,33535.0
1370,amd ryzen threadripper pro 3955wx,40299.0
1371,[dual cpu] amd ryzen threadripper pro 3955wx,63885.0
1372,amd ryzen threadripper pro 3975wx,62572.0
1373,[dual cpu] amd ryzen threadripper pro 3975wx,98811.0
1374,amd ryzen threadripper pro 3995wx,83697.0
1375,[dual cpu] amd ryzen threadripper pro 3995wx,113693.0
1376,amd ryzen threadripper pro 5945wx,40422.0
1377,amd ryzen threadripper pro 5955wx,50096.0
1378,amd ryzen threadripper pro 5965wx,66686.0
1379,amd ryzen threadripper pro 5975wx,75654.0
1380,amd ryzen threadripper pro 5995wx,93192.0
1381,amd ryzen threadripper pro 7945wx,49599.0
1382,amd ryzen threadripper pro 7955wx,59861.0
1383,amd ryzen threadripper pro 7965wx,80435.0
1384,amd ryzen threadripper pro 7975wx,95664.0
1385,amd ryzen threadripper pro 7985wx,135433.0
1386,amd ryzen threadripper pro 7995wx,153038.0
1387,amd ryzen z1,18778.0
1388,amd ryzen z1 extreme,25097.0
1389,amd sempron 130,511.0
1390,amd sempron 140,486.0
1391,amd sempron 145,518.0
1392,amd sempron 150,597.0
1393,amd sempron 200u,125.0
1394,amd sempron 210u,267.0
1395,amd sempron 2200+,184.0
1396,amd sempron 2300+,207.0
1397,amd sempron 240,1278.0
1398,amd sempron 2400+,205.0
1399,amd sempron 2500+,207.0
1400,amd sempron 2600+,253.0
1401,amd sempron 2650 apu,551.0
1402,amd sempron 2800+,243.0
1403,amd sempron 3000+,286.0
